Date,RIC,Price to Earning
2026-03-24,A.N,25.2092121790075
2026-03-24,AA.N,12.7825500601014
2026-03-24,AAL.OQ,64.4637053087757
2026-03-24,AAMI.N,23.4462460727312
2026-03-24,AAON.OQ,64.9036604397472
2026-03-24,AAP.N,45.34359577387
2026-03-24,AAPL.OQ,31.9701591520361
2026-03-24,ABBV.N,86.9381010888446
2026-03-24,ABCB.N,12.7595108854161
2026-03-24,ABG.N,7.58702665987434
2026-03-24,ABM.N,14.9674654566652
2026-03-24,ABNB.OQ,32.1755099818332
2026-03-24,ABR.N,14.3656316394753
2026-03-24,ABT.N,27.8812301393794
2026-03-24,ACA.N,26.5238912718155
2026-03-24,ACAD.OQ,9.19080568637253
2026-03-24,ACGL.OQ,8.05372592379076
2026-03-24,ACI.N,10.8644521055514
2026-03-24,ACIW.OQ,18.3897652144627
2026-03-24,ACLS.OQ,24.854975339883
2026-03-24,ACM.N,19.6374856061761
2026-03-24,ACMR.OQ,33.013170759763
2026-03-24,ACN.N,15.8588387993366
2026-03-24,ACT.OQ,8.93119922814611
2026-03-24,ADBE.OQ,14.3071396142517
2026-03-24,ADC.N,42.6136846338134
2026-03-24,ADEA.OQ,25.6402442121517
2026-03-24,ADI.OQ,55.7005534921234
2026-03-24,ADM.N,32.0568623403664
2026-03-24,ADMA.OQ,18.8968760945344
2026-03-24,ADP.OQ,19.6824713706451
2026-03-24,ADSK.OQ,45.8195125779242
2026-03-24,ADT.N,9.36426116838488
2026-03-24,ADUS.OQ,19.0352240774213
2026-03-24,AEE.N,20.1316060045239
2026-03-24,AEIS.OQ,92.745461359094
2026-03-24,AEO.N,14.0036553659227
2026-03-24,AEP.OQ,19.3256140908934
2026-03-24,AES.N,10.7045454545455
2026-03-24,AFG.N,12.6550172739549
2026-03-25,A.N,24.9399018562545
2026-03-25,AA.N,13.238103185038
2026-03-25,AAL.OQ,64.6442759118815
2026-03-25,AAMI.N,24.3219818713661
2026-03-25,AAON.OQ,67.854880328806
2026-03-25,AAP.N,46.9738272132842
2026-03-25,AAPL.OQ,32.0946654148282
2026-03-25,ABBV.N,87.7769775028598
2026-03-25,ABCB.N,12.8945057106144
2026-03-25,ABG.N,7.75443748564123
2026-03-25,ABM.N,15.1722834050196
2026-03-25,ABNB.OQ,32.6234920823495
2026-03-25,ABR.N,14.8139485020369
2026-03-25,ABT.N,28.0875394533071
2026-03-25,ACA.N,26.706573040175
